State_Code,AC_Number,AC_Name,Round,Candidate,Party,Votes_Brought_From_Previous_Rounds,Current_Round_Votes,Total_Votes
S25,45,CHANCHAL,1,ANWARUL HOQUE,Communist Party of India (Marxist),0,227,227
S25,45,CHANCHAL,1,ASIF MEHBUB,Indian National Congress,0,259,259
S25,45,CHANCHAL,1,YOUNISH MIA,Bahujan Samaj Party,0,43,43
S25,45,CHANCHAL,1,PRASUN BANERJEE,All India Trinamool Congress,0,5816,5816
S25,45,CHANCHAL,1,RATAN DAS,Bharatiya Janata Party,0,3509,3509
S25,45,CHANCHAL,1,JHANTU KUMAR RABIDAS,Socialist Unity Centre Of India (COMMUNIST),0,38,38
S25,45,CHANCHAL,1,BHAKTA PRASAD SAHA,Rastriya Aam Jan Seva Party,0,10,10
S25,45,CHANCHAL,1,MD MASIUR RAHAMAN,Aam Janata Unnayan party,0,21,21
S25,45,CHANCHAL,1,MASTAR SHAHJAHAN ALI,Welfare Party Of India,0,24,24
S25,45,CHANCHAL,1,ANJARUL HOQUE,Independent,0,24,24
S25,45,CHANCHAL,1,ABDUL KHALEQUE,Independent,0,30,30
S25,45,CHANCHAL,1,ABDUL BARI,Independent,0,24,24
S25,45,CHANCHAL,1,MUNNA THAKUR,Independent,0,27,27
S25,45,CHANCHAL,1,NOTA,None of the Above,0,42,42
S25,45,CHANCHAL,2,ANWARUL HOQUE,Communist Party of India (Marxist),227,172,399
S25,45,CHANCHAL,2,ASIF MEHBUB,Indian National Congress,259,255,514
S25,45,CHANCHAL,2,YOUNISH MIA,Bahujan Samaj Party,43,38,81
S25,45,CHANCHAL,2,PRASUN BANERJEE,All India Trinamool Congress,5816,6618,12434
S25,45,CHANCHAL,2,RATAN DAS,Bharatiya Janata Party,3509,5236,8745
S25,45,CHANCHAL,2,JHANTU KUMAR RABIDAS,Socialist Unity Centre Of India (COMMUNIST),38,47,85
S25,45,CHANCHAL,2,BHAKTA PRASAD SAHA,Rastriya Aam Jan Seva Party,10,17,27
S25,45,CHANCHAL,2,MD MASIUR RAHAMAN,Aam Janata Unnayan party,21,36,57
S25,45,CHANCHAL,2,MASTAR SHAHJAHAN ALI,Welfare Party Of India,24,19,43
S25,45,CHANCHAL,2,ANJARUL HOQUE,Independent,24,42,66
S25,45,CHANCHAL,2,ABDUL KHALEQUE,Independent,30,58,88
S25,45,CHANCHAL,2,ABDUL BARI,Independent,24,41,65
S25,45,CHANCHAL,2,MUNNA THAKUR,Independent,27,49,76
S25,45,CHANCHAL,2,NOTA,None of the Above,42,51,93
S25,45,CHANCHAL,3,ANWARUL HOQUE,Communist Party of India (Marxist),399,526,925
S25,45,CHANCHAL,3,ASIF MEHBUB,Indian National Congress,514,537,1051
S25,45,CHANCHAL,3,YOUNISH MIA,Bahujan Samaj Party,81,46,127
S25,45,CHANCHAL,3,PRASUN BANERJEE,All India Trinamool Congress,12434,7282,19716
S25,45,CHANCHAL,3,RATAN DAS,Bharatiya Janata Party,8745,3902,12647
S25,45,CHANCHAL,3,JHANTU KUMAR RABIDAS,Socialist Unity Centre Of India (COMMUNIST),85,52,137
S25,45,CHANCHAL,3,BHAKTA PRASAD SAHA,Rastriya Aam Jan Seva Party,27,15,42
S25,45,CHANCHAL,3,MD MASIUR RAHAMAN,Aam Janata Unnayan party,57,50,107
S25,45,CHANCHAL,3,MASTAR SHAHJAHAN ALI,Welfare Party Of India,43,65,108
S25,45,CHANCHAL,3,ANJARUL HOQUE,Independent,66,228,294
S25,45,CHANCHAL,3,ABDUL KHALEQUE,Independent,88,38,126
S25,45,CHANCHAL,3,ABDUL BARI,Independent,65,22,87
S25,45,CHANCHAL,3,MUNNA THAKUR,Independent,76,30,106
S25,45,CHANCHAL,3,NOTA,None of the Above,93,40,133
S25,45,CHANCHAL,4,ANWARUL HOQUE,Communist Party of India (Marxist),925,1098,2023
S25,45,CHANCHAL,4,ASIF MEHBUB,Indian National Congress,1051,693,1744
